Title,context,question,answers,is_impossible,id,answer_start
Du lịch Hạ Long,"Ven bờ giá trị địa chất và giá trị thẩm mỹ độc quyền toàn cầu, ở khu vực Vịnh Hạ Long hiện nay còn lưu giữ nhiều hệ sinh thái điển hình của vùng biển nhiệt đới như: đồi núi, hang động rừng ngập mặn, tùng áng, rêu san hô, cỏ biển … Các hệ sinh thái được phân bố trong một khu vực có khí hậu tương đối ôn hòa, nhiệt độ nước biển trung bình từ 19 – 25 độ C, là môi trường sống rất thuận lợi có lợi cho các loài sinh vật. Kết quả nghiên cứu những năm qua cho thấy ở vùng Vịnh Hạ Long có mặt trên 300 loài cá, 545 loài động vật đáy biển, 154 loại san hô, 35 loài sinh vật phù du, 139 loài rong biển, 5 loài cỏ biển và 31 loài thực vật vùng ngập mặn… Các hệ sinh thái đã tạo nên giá trị đa dạng sinh học tương đối nổi bật của Vịnh Hạ Long.",Kết quả nghiên cứu các loài sinh vật ở Vịnh Hạ Long mang lại kết quả gì?,"Kết quả nghiên cứu những năm qua cho thấy ở vùng Vịnh Hạ Long có mặt trên 300 loài cá, 545 loài động vật đáy biển, 154 loại san hô, 35 loài sinh vật phù du, 139 loài rong biển, 5 loài cỏ biển và 31 loài thực vật vùng ngập mặn… Các hệ sinh thái đã tạo nên giá trị đa dạng sinh học tương đối nổi bật của Vịnh Hạ Long",FALSE,e002f2f3ada15d7e86ecf4116602377c,418
Du lịch Hạ Long,"Vịnh Hạ Long là một dạng địa hình đảo xen kẽ giữa các biển, các vùng bãi triều có sú bùa mọc và các loại đá vôi vách ngăn rất tương phản nhau. Các đảo đá chủ yếu là đảo đá vôi (trên 90%), có độ cao khác nhau (từ 50 đến 200 m). Ngoài ra, vịnh Hạ Long có vô số đảo đất, có người, động vật sinh sống, có thảm thực vật trù phú. Địa hình đáy biển vịnh Hạ Long tương đối bằng cách thiết kế với độ sâu trung bình 5 -10m, một số luồng có độ sâu trung bình từ 15 – 29m.",Địa hình ở Vịnh Hạ Long như thế nào?,"Vịnh Hạ Long là một dạng địa hình đảo xen kẽ giữa các biển, các vùng bãi triều có sú bùa mọc và các loại đá vôi vách ngăn rất tương phản nhau. Các đảo đá chủ yếu là đảo đá vôi (trên 90%), có độ cao khác nhau (từ 50 đến 200 m). Ngoài ra, vịnh Hạ Long có vô số đảo đất, có người, động vật sinh sống, có thảm thực vật trù phú. Địa hình đáy biển vịnh Hạ Long tương đối bằng cách thiết kế với độ sâu trung bình 5 -10m, một số luồng có độ sâu trung bình từ 15 – 29m",FALSE,e32049190f935ceea811bc6561999d3a,0
Du lịch Hạ Long,"Vịnh Hạ Long có khí hậu nhiệt đới ẩm, chia làm 2 mùa chính (mùa Đông: từ tháng 11 đến tháng 3 năm sau, nhiệt độ trung bình 15oC – 20oC; mùa Hè: từ tháng 5 đến tháng 9, nhiệt độ trung bình 26oC – 27oC) và 2 mùa chuyển tiếp (mùa Xuân vào tháng 4, mùa Thu vào tháng 10); nhiệt độ trung bình năm 18oC – 19oC; lượng mưa trung bình năm từ 2.000 mm – 2.200 mm.",Khí hậu ở Vịnh Hạ Long như thế nào?,"Vịnh Hạ Long có khí hậu nhiệt đới ẩm, chia làm 2 mùa chính (mùa Đông: từ tháng 11 đến tháng 3 năm sau, nhiệt độ trung bình 15oC – 20oC; mùa Hè: từ tháng 5 đến tháng 9, nhiệt độ trung bình 26oC – 27oC) và 2 mùa chuyển tiếp (mùa Xuân vào tháng 4, mùa Thu vào tháng 10); nhiệt độ trung bình năm 18oC – 19oC; lượng mưa trung bình năm từ 2.000 mm – 2.200 mm",FALSE,6f47ecc6c67a5e2c877562ba4f1dc16d,0
Du lịch Hạ Long,"Thủy văn: Các sông có ảnh hưởng đến vịnh Hạ Long là sông Trới, sông Mỹ, sông Mã, sông Diễn Vọng, sông Vũ Oai và một phần sông Lạch Huyện. Dòng sông này đổi vào vịnh Hạ Long qua Cửa Lục.",Đôi nét về thuỷ văn ở Vịnh Hạ Long,"Thủy văn: Các sông có ảnh hưởng đến vịnh Hạ Long là sông Trới, sông Mỹ, sông Mã, sông Diễn Vọng, sông Vũ Oai và một phần sông Lạch Huyện. Dòng sông này đổi vào vịnh Hạ Long qua Cửa Lục",FALSE,4ba804e2df515a0f95483ef205ed58d8,0
Du lịch Hạ Long,"Do quần thể tập hợp của nhiều đảo nên tốc độ sóng trung bình của các vịnh Hạ Long không lớn, trung bình khoảng 0,5 m (khi có bão lên tới 2,5 m), hướng thịnh hành về mùa Đông là Bắc, Đông Bắc; về mùa Hè là Nam.",Vịnh Hạ Long có phải là nơi sóng to gió lớn không?,"Do quần thể tập hợp của nhiều đảo nên tốc độ sóng trung bình của các vịnh Hạ Long không lớn, trung bình khoảng 0,5 m (khi có bão lên tới 2,5 m), hướng thịnh hành về mùa Đông là Bắc, Đông Bắc; về mùa Hè là Nam",FALSE,fdbf41f28f465c268a9592453b8eca6f,0
Du lịch Hạ Long,"Thủy triều: Chế độ thủy triều ở vịnh Hạ Long là nhật triều đều điển hình trong một ngày có một lần nước lớn, một lần nước ròng. Biên độ triều từ 1,9 m – 4,6 m. Triều thấp vào các tháng 3, 4,8 và 9, triều cao vào các tháng 1, 6 ,7 và 12. Độ mặn của nước biển: Mùa mưa đạt 21 – 22‰, mùa khô đạt 32 – 33‰.",Đôi nét về thuỷ triều ở Vịnh Hạ Long,"Thủy triều: Chế độ thủy triều ở vịnh Hạ Long là nhật triều đều điển hình trong một ngày có một lần nước lớn, một lần nước ròng. Biên độ triều từ 1,9 m – 4,6 m. Triều thấp vào các tháng 3, 4,8 và 9, triều cao vào các tháng 1, 6 ,7 và 12. Độ mặn của nước biển: Mùa mưa đạt 21 – 22‰, mùa khô đạt 32 – 33‰",FALSE,5a4f4e2515e05223bbd37721301f9742,0
Du lịch Hạ Long,"Di tích danh thắng cấp quốc gia: Năm 1962, vịnh Hạ Long được Bộ Văn hóa – Thông tin nay là Bộ Văn hóa Thể thao và Du lịch Việt Nam được xếp hạng là Di tích danh thắng cấp quốc gia diện tích 1.553 km2.",Vịnh Hạ Long có các di tích cấp quốc gia nào không?,"Di tích danh thắng cấp quốc gia: Năm 1962, vịnh Hạ Long được Bộ Văn hóa – Thông tin nay là Bộ Văn hóa Thể thao và Du lịch Việt Nam được xếp hạng là Di tích danh thắng cấp quốc gia diện tích 1.553 km2",FALSE,99f24d029462545892b5901d560658c0,0
Du lịch Hạ Long,"Di tích quốc gia đặc biệt: Ngày 12/08/2009, vịnh Hạ Long được Chính phủ Việt Nam xếp hạng là Di tích Quốc gia đặc biệt (đợt 1 năm 2009)",Vịnh Hạ Long có phải là di tích quốc gia đặc biệt không?,"Di tích quốc gia đặc biệt: Ngày 12/08/2009, vịnh Hạ Long được Chính phủ Việt Nam xếp hạng là Di tích Quốc gia đặc biệt (đợt 1 năm 2009)",FALSE,13e93b8739415886b5e18fe130a959a4,0
Du lịch Hạ Long,"Ngày 08/7/2017, Bộ Văn hóa, Thể thao và Du lịch đã trao quà tặng danh hiệu Khu du lịch hàng đầu Việt Nam 2017 cho vịnh Hạ Long.",Vịnh Hạ Long có phải khu du lịch hàng đầu Việt Nam?,"Ngày 08/7/2017, Bộ Văn hóa, Thể thao và Du lịch đã trao quà tặng danh hiệu Khu du lịch hàng đầu Việt Nam 2017 cho vịnh Hạ Long",FALSE,d2067063b02f506d9346980129e000c5,0
Du lịch Hạ Long,Vịnh Hạ Long 02 lần được UNESCO công nhận là Di sản thiên nhiên thế giới.,Vịnh Hạ Long có các danh hiệu quốc tế nào không?,Vịnh Hạ Long 02 lần được UNESCO công nhận là Di sản thiên nhiên thế giới,FALSE,b4e1dec880e35f3bbf326064d2079fd2,0
Du lịch Hạ Long,"Lần thứ nhất: Ngày 17/12/1994, Kỳ thi lần thứ 18 tại Phuket, Thái Lan, Quận ban Di sản Thế giới đã công nhận vịnh Hạ Long vào danh mục Di sản Thiên nhiên thế giới với giá trị ngoại hạng toàn cầu về mặt thẩm mỹ theo tiêu chí (vii) của Công ước Quốc tế về bảo vệ sản phẩm tự nhiên và văn hóa của thế giới. Lần thứ 2 là vào ngày 12/02/2000, tại Kỳ thi toàn thể lần thứ 24 ở thành phố Cairns, Queensland, Australia, Ủy ban Di sản Thế giới đã công nhận vịnh Hạ Long là Di sản Thiên nhiên Thế giới lần thứ 2 theo tiêu chí (viii) về giá trị địa chất",Hai lần Vịnh Hạ Long được UNESCO công nhận như thế nào?,"Lần thứ nhất: Ngày 17/12/1994, Kỳ thi lần thứ 18 tại Phuket, Thái Lan, Quận ban Di sản Thế giới đã công nhận vịnh Hạ Long vào danh mục Di sản Thiên nhiên thế giới với giá trị ngoại hạng toàn cầu về mặt thẩm mỹ theo tiêu chí (vii) của Công ước Quốc tế về bảo vệ sản phẩm tự nhiên và văn hóa của thế giới. Lần thứ 2 là vào ngày 12/02/2000, tại Kỳ thi toàn thể lần thứ 24 ở thành phố Cairns, Queensland, Australia, Ủy ban Di sản Thế giới đã công nhận vịnh Hạ Long là Di sản Thiên nhiên Thế giới lần thứ 2 theo tiêu chí (viii) về giá trị địa chất",FALSE,aac12cd6c1045cfcb0ac0ccd5fb4efba,0
Du lịch Hạ Long,Vịnh Hạ Long là một trong ba thành viên sáng lập và tham gia Câu lạc bộ các vịnh đẹp nhất thế giới từ tháng 3/1997.,Vịnh Hạ Long và danh hiệu Vịnh đẹp nhất thế giới,Vịnh Hạ Long là một trong ba thành viên sáng lập và tham gia Câu lạc bộ các vịnh đẹp nhất thế giới từ tháng 3/1997,FALSE,d5c9bc9d09705833b548f9d310afb08a,0
Du lịch Hạ Long,"Ngày 27/4/2012, tại sân vận động Mỹ Đình (Hà Nội, Việt Nam), tổ chức New Open World đã trao tặng danh hiệu bất kỳ quan thiên nhiên thế giới mới cho vịnh Hạ Long.",Vịnh Hạ Long có phải là kỳ quan của thế giới không?,"Ngày 27/4/2012, tại sân vận động Mỹ Đình (Hà Nội, Việt Nam), tổ chức New Open World đã trao tặng danh hiệu bất kỳ quan thiên nhiên thế giới mới cho vịnh Hạ Long",FALSE,5348622004a15e50abb28a34eb4df7ce,0
Du lịch Hạ Long,"Hòn Gà Chọi hay còn gọi là Hòn Trống, Mái nằm ở phía tây nam vịnh Hạ Long, cách biển Bãi Cháy khoảng 5km. Từ Bến tàu Bãi cháy đi về phía Tây Nam, sau khi đi qua Hòn Chó Đá, Đỉnh Lư Hương thì quý khách sẽ có cơ hội quan sát nhìn hình ảnh của Hòn Gà Chọi với hình dáng như hai con gà để lại (một khoảng trống – một mái) với chiều cao khoảng 10m đang giương cánh đá nhau trên mặt biển mô mo.",Đôi nét về hòn Gà chọi ở Hạ Long,"Hòn Gà Chọi hay còn gọi là Hòn Trống, Mái nằm ở phía tây nam vịnh Hạ Long, cách biển Bãi Cháy khoảng 5km. Từ Bến tàu Bãi cháy đi về phía Tây Nam, sau khi đi qua Hòn Chó Đá, Đỉnh Lư Hương thì quý khách sẽ có cơ hội quan sát nhìn hình ảnh của Hòn Gà Chọi với hình dáng như hai con gà để lại (một khoảng trống – một mái) với chiều cao khoảng 10m đang giương cánh đá nhau trên mặt biển mô mo",FALSE,5b041e82ce5e582ab6953fc6067f81ab,0
Du lịch Hạ Long,"Nhìn từ xa phía đứng sừng và chiếc chân nhỏ hỗ trợ thân thể tưởng tượng chỉ cần một cơn sóng mạnh, cả khối đá nặng có thể chuyển xuống bất cứ lúc nào. Thế nhưng hai hòn đá đã ngang tầm giữa đất trời hàng trăm triệu năm nay rồi và nhờ có đôi chân nhỏ đó mà khiến cho nó trở nên hấp dẫn hơn. Với những giá trị ngoại hạng về mặt mỹ thuật và ý nghĩa của nó nên Hòn Gà Chọi đã trở thành một biểu tượng của Vịnh Hạ Long và Du lịch Hạ Long Việt Nam…",Hòn Gà Chọi được mô tả như thế nào?,"Nhìn từ xa phía đứng sừng và chiếc chân nhỏ hỗ trợ thân thể tưởng tượng chỉ cần một cơn sóng mạnh, cả khối đá nặng có thể chuyển xuống bất cứ lúc nào. Thế nhưng hai hòn đá đã ngang tầm giữa đất trời hàng trăm triệu năm nay rồi và nhờ có đôi chân nhỏ đó mà khiến cho nó trở nên hấp dẫn hơn. Với những giá trị ngoại hạng về mặt mỹ thuật và ý nghĩa của nó nên Hòn Gà Chọi đã trở thành một biểu tượng của Vịnh Hạ Long và Du lịch Hạ Long Việt Nam…",FALSE,82df8b4fee875ebc991cff0fb058a937,0
Du lịch Hạ Long,"Hang nằm trên đảo Đầu Gỗ. Từ phía xa nhìn lại, cửa hàng có màu xanh lam hình một con sứa biển, qua 90 bậc đá xây ta tới cửa hàng. Vòm hang cao khoảng 25m, từ trên cao hàng trăm khối đá phóng xuống như một dòng thác kỳ lạ.",Hang Đầu Gỗ ở Vịnh Hạ Long nằm ở đâu?,"Hang nằm trên đảo Đầu Gỗ. Từ phía xa nhìn lại, cửa hàng có màu xanh lam hình một con sứa biển, qua 90 bậc đá xây ta tới cửa hàng. Vòm hang cao khoảng 25m, từ trên cao hàng trăm khối đá phóng xuống như một dòng thác kỳ lạ",FALSE,582ea075ed3a509e853b377c1ef5e0c8,0
Du lịch Hạ Long,"Hang được chia làm ba đoạn chính. Bên ngoài có hình vòm cuốn tràn trề ánh sáng tự nhiên, trần hanh là một bức “tranh sơn dầu” trả lại, mô tả phong cảnh thiên nhiên hoang sơ với những rừng măng đá, nhũ đá nhiều huyền tạo nên nhiều hình trả bất kỳ kỳ lạ tùy ý trí tưởng tượng phong phú của mỗi người: những đàn voi đang đi kiếm ăn, những chú lộc sao ngơ ngơ, chú sư tử lim dim ngủ…, phía dưới là một chú rùa đang bơi giữa bể nước mo mo. Đứng dưới vòm hang ta có cảm giác như đang đứng giữa một tòa lâu đài cổ kính, có cửa kiến trúc đồ đồ và hùng vĩ.",Kiến trúc tự nhiên của hang Đầu Gỗ như thế nào?,"Hang được chia làm ba đoạn chính. Bên ngoài có hình vòm cuốn tràn trề ánh sáng tự nhiên, trần hanh là một bức “tranh sơn dầu” trả lại, mô tả phong cảnh thiên nhiên hoang sơ với những rừng măng đá, nhũ đá nhiều huyền tạo nên nhiều hình trả bất kỳ kỳ lạ tùy ý trí tưởng tượng phong phú của mỗi người: những đàn voi đang đi kiếm ăn, những chú lộc sao ngơ ngơ, chú sư tử lim dim ngủ…, phía dưới là một chú rùa đang bơi giữa bể nước mo mo. Đứng dưới vòm hang ta có cảm giác như đang đứng giữa một tòa lâu đài cổ kính, có cửa kiến trúc đồ đồ và hùng vĩ",FALSE,920349d1f8545ca581e7d1f053262e75,0
